Apoapsis,150km ,Inc,0
119.06,0,0,0,0.01,21.53,1.05,40727.41,75499.76,126.8,-405710.34,0,2,True,2,8,
119.66,0,0,0,0.01,21.43,1,41058.99,75472.45,126.12,-405804.67,0,2,True,2,8,
120.16,0,1239.1,0.01,0.01,21.35,0.95,41344.97,75450.38,125.54,-405881.65,0,2,True,2,8,
120.7,0,1238.88,0.14,0.13,21.27,0.91,41629.7,75449,125.02,-405886.73,0,2,True,2,8,
121.28,0,1237.7,0.34,0.33,21.12,0.87,41956.79,75525.35,124.62,-405625.06,0,2,False,2,8,
121.78,0,1235.91,0.51,0.5,18.66,0.84,42228.21,75664.56,124.49,-405192.74,0,2,False,2,8,
122.3,0,1233.39,0.68,0.67,13.41,0.81,42498.64,75826.04,124.44,-404520.16,0,2,False,2,8,
122.8,0,1230.14,0.85,0.83,9.28,0.78,42768.27,75985.9,124.45,-403597.39,0,2,False,2,8,
123.3,0,1226.15,1.03,1,7.18,0.75,43037.12,76164.7,124.54,-402436.29,0,2,False,2,8,
123.82,0,1221.57,1.03,1,6.15,0.72,43315.8,76364.47,124.69,-401097.42,0,2,False,2,8,
124.34,0,1216.98,1.03,1,5.45,0.69,43593.47,76561.1,124.84,-399745.24,0,2,False,2,8,
124.86,0,1212.39,1.03,1,4.8,0.67,43870.09,76753.2,124.99,-398379.11,0,2,False,2,8,
125.36,0,1207.8,1.04,1,4.24,0.64,44145.64,76939.77,125.13,-396998.71,0,2,False,2,8,
125.9,0,1203.2,1.04,1,3.9,0.62,44420.13,77123.07,125.26,-395604.7,0,2,False,2,8,
126.4,0,1198.59,1.04,1,3.74,0.6,44693.53,77306.21,125.41,-394197.82,0,2,False,2,8,
126.92,0,1193.98,1.04,1,3.7,0.58,44965.86,77490.81,125.56,-392778.39,0,2,False,2,8,
127.46,0,1189.37,1.04,1,3.72,0.55,45237.1,77677.54,125.71,-391346.53,0,2,False,2,8,
127.96,0,1184.75,1.05,1,3.77,0.53,45507.29,77866.7,125.88,-389902.26,0,2,False,2,8,
128.52,0,1179.57,1.03,0.98,3.84,0.51,45797.07,78071.95,126.07,-388343.24,0,2,False,2,8,
129.12,0,1174.83,0.99,0.94,3.94,0.49,46095.93,78279.54,126.25,-386773.22,0,2,False,2,8,
129.7,0,1170.07,0.95,0.9,4.04,0.47,46393.49,78481.04,126.4,-385255.88,0,2,False,2,8,
130.26,0,1165.5,0.91,0.86,4.15,0.45,46689.77,78676.08,126.54,-383793.14,0,2,False,2,8,
130.86,0,1161.13,0.87,0.82,4.25,0.43,46984.77,78864.25,126.64,-382386.84,0,2,False,2,8,
131.44,0,1156.97,0.83,0.78,4.34,0.42,47278.5,79045.1,126.73,-381038.78,0,2,False,2,8,
132.02,0,1153,0.79,0.74,4.43,0.4,47570.98,79218.22,126.79,-379750.7,0,2,False,2,8,
132.6,0,1149.25,0.75,0.7,4.51,0.38,47862.19,79383.18,126.81,-378524.28,0,2,False,2,8,
133.18,0,1145.69,0.7,0.66,4.58,0.37,48152.14,79539.61,126.81,-377361.14,0,2,False,2,8,
133.76,0,1142.27,0.7,0.66,4.64,0.35,48440.84,79691.79,126.8,-376230.39,0,2,False,2,8,
134.34,0,1138.85,0.7,0.66,4.69,0.34,48728.3,79845.01,126.78,-375094.41,0,2,False,2,8,
134.9,0,1135.43,0.7,0.66,4.74,0.32,49014.52,79999.3,126.78,-373952.46,0,2,False,2,8,
135.5,0,1132.02,0.7,0.65,4.78,0.31,49299.52,80154.58,126.78,-372804.56,0,2,False,2,8,
136.08,0,1128.6,0.7,0.65,4.82,0.3,49583.3,80310.79,126.78,-371650.71,0,2,False,2,8,
136.64,0,1125.2,0.7,0.65,4.85,0.28,49865.88,80467.87,126.79,-370490.92,0,2,False,2,8,
137.24,0,1121.79,0.7,0.65,4.88,0.27,50147.26,80625.76,126.8,-369325.2,0,2,False,2,8,
137.8,0,1118.39,0.7,0.65,4.9,0.26,50427.46,80784.41,126.82,-368153.57,0,2,False,2,8,
138.4,0,1114.99,0.7,0.65,4.92,0.25,50706.47,80943.8,126.84,-366976.02,0,2,False,2,8,
138.98,0,1111.59,0.7,0.65,4.93,0.24,50984.32,81103.87,126.87,-365792.57,0,2,False,2,8,
139.56,0,1108.2,0.7,0.65,4.95,0.23,51261,81264.59,126.9,-364603.22,0,2,False,2,8,
140.12,0,1104.81,0.7,0.65,4.96,0.22,51536.53,81425.95,126.93,-363407.98,0,2,False,2,8,
140.72,0,1101.42,0.7,0.64,4.97,0.21,51810.91,81587.91,126.97,-362206.86,0,2,False,2,8,
141.3,0,1098.03,0.7,0.64,4.98,0.2,52084.15,81750.46,127.01,-360999.85,0,2,False,2,8,
141.88,0,1094.65,0.7,0.64,4.99,0.19,52356.26,81913.57,127.06,-359786.98,0,2,False,2,8,
142.44,0,1091.27,0.7,0.64,4.99,0.18,52627.25,82077.24,127.11,-358568.23,0,2,False,2,8,
143.02,0,1087.89,0.7,0.64,5,0.18,52897.12,82241.44,127.17,-357343.62,0,2,False,2,8,
143.6,0,1084.52,0.7,0.64,5,0.17,53165.88,82406.17,127.23,-356113.15,0,2,False,2,8,
144.2,0,1081.15,0.7,0.64,5,0.16,53433.54,82571.41,127.29,-354876.82,0,2,False,2,8,
144.78,0,1077.78,0.7,0.64,5.01,0.15,53700.1,82737.16,127.36,-353634.63,0,2,False,2,8,
145.36,0,1074.41,0.7,0.64,5.01,0.15,53965.57,82903.42,127.44,-352386.59,0,2,False,2,8,
145.94,0,1071.05,0.7,0.64,5.01,0.14,54229.96,83070.16,127.51,-351132.71,0,2,False,2,8,
146.52,0,1067.69,0.7,0.63,5.01,0.14,54493.28,83237.4,127.6,-349872.96,0,2,False,2,8,
147.1,0,1064.33,0.7,0.63,5.01,0.13,54755.53,83405.13,127.68,-348607.37,0,2,False,2,8,
147.66,0,1060.97,0.7,0.63,5.01,0.13,55016.72,83573.35,127.77,-347335.93,0,2,False,2,8,
148.26,0,1057.62,0.7,0.63,5.02,0.12,55276.86,83742.06,127.87,-346058.63,0,2,False,2,8,
148.84,0,1054.27,0.7,0.63,5.02,0.12,55535.95,83911.25,127.97,-344775.47,0,2,False,2,8,
149.42,0,1050.92,0.7,0.63,5.02,0.11,55794,84080.93,128.07,-343486.45,0,2,False,2,8,
150,0,1047.58,0.7,0.63,5.02,0.11,56051.01,84251.1,128.18,-342191.55,0,2,False,2,8,
150.56,0,1044.24,0.7,0.63,5.02,0.1,56307,84421.76,128.3,-340890.78,0,2,False,2,8,
151.16,0,1040.9,0.7,0.63,5.02,0.1,56561.97,84592.92,128.41,-339584.13,0,2,False,2,8,
151.74,0,1037.56,0.7,0.63,5.02,0.09,56815.92,84764.59,128.54,-338271.58,0,2,False,2,8,
152.32,0,1034.23,0.7,0.62,5.02,0.09,57068.86,84936.76,128.66,-336953.12,0,2,False,2,8,
152.88,0,1030.9,0.7,0.62,5.02,0.09,57320.81,85109.44,128.79,-335628.74,0,2,False,2,8,
153.48,0,1027.57,0.7,0.62,5.02,0.08,57571.76,85282.63,128.93,-334298.44,0,2,False,2,8,
154.06,0,1024.24,0.7,0.62,5.02,0.08,57821.72,85456.36,129.07,-332962.18,0,2,False,2,8,
154.64,0,1020.92,0.7,0.62,5.02,0.07,58070.7,85630.61,129.22,-331619.99,0,2,False,2,8,
155.22,0,1017.59,0.7,0.62,5.02,0.07,58318.71,85805.39,129.37,-330271.87,0,2,False,2,8,
155.8,0,1014.27,0.7,0.62,5.02,0.07,58565.75,85980.71,129.53,-328917.83,0,2,False,2,8,
156.36,0,1010.96,0.7,0.62,5.02,0.07,58811.82,86156.57,129.69,-327557.88,0,2,False,2,8,
156.96,0,1007.64,0.7,0.62,5.02,0.06,59056.94,86332.97,129.86,-326192.01,0,2,False,2,8,
157.54,0,1004.33,0.7,0.62,5.02,0.06,59301.11,86509.93,130.03,-324820.24,0,2,False,2,8,
158.1,0,1001.02,0.7,0.62,5.02,0.06,59544.34,86687.45,130.2,-323442.54,0,2,False,2,8,
158.7,0,997.72,0.7,0.61,5.02,0.05,59786.63,86865.54,130.39,-322058.92,0,2,False,2,8,
159.28,0,994.41,0.7,0.61,5.02,0.05,60027.99,87044.2,130.57,-320669.36,0,2,False,2,8,
159.86,0,991.11,0.7,0.61,5.02,0.05,60268.42,87223.46,130.77,-319273.85,0,2,False,2,8,
160.44,0,987.81,0.7,0.61,5.02,0.05,60507.94,87403.31,130.97,-317872.38,0,2,False,2,8,
161.02,0,984.51,0.7,0.61,5.02,0.04,60746.54,87583.77,131.17,-316464.93,0,2,False,2,8,
161.56,0,981.19,0.7,0.61,5.02,0.04,60967.88,87752.65,131.37,-315147.4,0,2,False,2,6,
162.06,0,978.37,0.7,0.61,5.02,0.04,61172.12,87909.28,131.55,-313923.89,0,2,False,2,6,
162.68,0,974.86,0.7,0.61,5.02,0.04,61424.46,88104.11,131.79,-312400.51,0,2,False,2,6,
163.18,0,972.04,0.7,0.61,5.02,0.04,61627.23,88261.78,131.98,-311166.97,0,2,False,2,6,
163.68,0,969.22,0.7,0.6,5.02,0.04,61829.33,88419.96,132.18,-309928.93,0,2,False,2,6,
164.18,0,966.4,0.7,0.6,5.02,0.03,62030.78,88578.65,132.39,-308686.39,0,2,False,2,6,
164.78,0,962.9,0.7,0.6,5.02,0.03,62279.68,88776.14,132.64,-307139.37,0,2,False,2,6,
165.42,0,959.41,0.7,0.6,5.02,0.03,62527.6,88974.45,132.91,-305585.36,0,2,False,2,6,
166.04,0,955.92,0.7,0.6,5.02,0.03,62774.53,89173.59,133.18,-304024.34,0,2,False,2,6,
166.66,0,952.44,0.7,0.6,5.02,0.03,63020.48,89373.57,133.46,-302456.25,0,2,False,2,6,
167.26,0,948.95,0.7,0.6,5.02,0.03,63265.47,89574.44,133.75,-300881.07,0,2,False,2,6,
167.9,0,945.47,0.7,0.6,5.02,0.03,63509.5,89776.2,134.05,-299298.76,0,2,False,2,6,
168.52,0,941.99,0.7,0.6,5.02,0.02,63752.58,89978.88,134.35,-297709.27,0,2,False,2,6,
169.14,0,938.52,0.7,0.6,5.02,0.02,63994.72,90182.51,134.66,-296112.56,0,2,False,2,6,
169.76,0,935.04,0.7,0.6,5.02,0.02,64235.92,90387.1,134.98,-294508.6,0,2,False,2,6,
170.38,0,931.57,0.7,0.59,5.02,0.02,64476.19,90592.68,135.31,-292897.35,0,2,False,2,6,
171,0,928.1,0.7,0.59,5.02,0.02,64715.54,90799.28,135.65,-291278.78,0,2,False,2,6,
171.6,0,924.64,0.7,0.59,5.02,0.02,64953.97,91006.93,135.99,-289652.83,0,2,False,2,6,
172.24,0,921.18,0.7,0.59,5.02,0.02,65191.5,91215.64,136.34,-288019.48,0,2,False,2,6,
172.86,0,917.71,0.7,0.59,5.02,0.01,65428.12,91425.45,136.7,-286378.7,0,2,False,2,6,
173.48,0,914.26,0.7,0.59,5.02,0.01,65663.86,91636.38,137.08,-284730.44,0,2,False,2,6,
174.1,0,910.8,0.7,0.59,5.02,0.01,65898.71,91848.46,137.46,-283074.68,0,2,False,2,6,
174.7,0,907.35,0.7,0.59,5.02,0.01,66132.69,92061.72,137.84,-281411.38,0,2,False,2,6,
175.34,0,903.89,0.7,0.59,5.02,0.01,66365.79,92276.18,138.24,-279740.51,0,2,False,2,6,
175.96,0,900.45,0.7,0.59,5.02,0.01,66598.03,92491.88,138.65,-278062.06,0,2,False,2,6,
176.58,0,897,0.7,0.59,5.02,0.01,66829.42,92708.84,139.07,-276375.98,0,2,False,2,6,
177.2,0,893.55,0.7,0.59,5.02,0.01,67059.96,92927.1,139.5,-274682.28,0,2,False,2,6,
177.82,0,890.11,0.7,0.58,5.02,0.01,67289.66,93146.68,139.94,-272980.94,0,2,False,2,6,
178.42,0,886.67,0.7,0.58,5.02,0,67518.53,93367.6,140.38,-271271.95,0,2,False,2,6,
179.06,0,883.24,0.7,0.58,5.02,0,67746.57,93589.91,140.84,-269555.3,0,2,False,2,6,
179.56,0,880.47,0.7,0.58,5.02,0,67929.88,93770.22,141.22,-268165.31,0,2,False,2,6,
180.1,0,877.37,0.7,0.58,5.02,0,68134.56,93973.27,141.65,-266602.58,0,2,False,2,6,
180.72,0,873.94,0.7,0.58,5.02,0,68360.41,94199.49,142.14,-264865.06,0,2,False,2,6,
181.36,0,870.51,0.7,0.58,5.02,0,68585.45,94427.21,142.64,-263119.85,0,2,False,2,6,
181.98,0,867.08,0.7,0.58,5.02,0,68809.71,94656.46,143.15,-261366.89,0,2,False,2,6,
182.6,0,863.66,0.7,0.58,5.02,0,69033.18,94887.28,143.68,-259606.18,0,2,False,2,6,
183.2,0,860.24,0.7,0.58,5.02,0,69255.88,95119.72,144.21,-257837.72,0,2,False,2,6,
183.84,0,856.82,0.7,0.58,5.02,0,69477.8,95353.8,144.76,-256061.51,0,2,False,2,6,
184.44,0,853.4,0.7,0.58,5.02,0,69698.97,95589.55,145.32,-254277.58,0,2,False,2,6,
185.06,0,849.98,0.7,0.57,5.02,0,69919.38,95827.02,145.89,-252485.95,0,2,False,2,6,
185.6,0,847.12,0.7,0.57,5.02,0,70103.68,96027.54,146.38,-250977.36,0,2,False,2,6,
186.2,0,843.71,0.7,0.57,5.02,0,70322.73,96268.26,146.98,-249171.63,0,2,False,2,6,
186.84,0,840.3,0.7,0.57,5.02,0,70541.04,96510.79,147.59,-247358.2,0,2,False,2,6,
187.46,0,836.9,0.7,0.57,5.02,0,70758.62,96755.2,148.21,-245537.08,0,2,False,2,6,
188.08,0,833.49,0.7,0.57,5.02,0,70975.49,97001.52,148.85,-243708.22,0,2,False,2,6,
188.68,0,830.09,0.7,0.57,5.02,0,71191.64,97249.81,149.5,-241871.63,0,2,False,2,6,
189.3,0,826.69,0.7,0.57,5.02,0,71407.09,97500.12,150.17,-240027.27,0,2,False,2,6,
189.94,0,823.29,0.7,0.57,5.02,0,71621.85,97752.5,150.85,-238175.13,0,2,False,2,6,
190.54,0,819.9,0.7,0.57,5.02,0,71835.92,98007.01,151.54,-236315.18,0,2,False,2,6,
191.18,0,816.51,0.7,0.57,5.02,0,72049.3,98263.69,152.25,-234447.42,0,2,False,2,6,
191.8,0,813.12,0.7,0.57,5.02,0,72262,98522.6,152.98,-232571.83,0,2,False,2,6,
192.42,0,809.73,0.7,0.56,5.02,0,72474.04,98783.81,153.72,-230688.4,0,2,False,2,6,
193.02,0,806.34,0.7,0.56,5.02,0,72685.42,99047.36,154.48,-228797.11,0,2,False,2,6,
193.66,0,802.96,0.7,0.56,5.02,0,72896.14,99313.33,155.26,-226897.96,0,2,False,2,6,
194.16,0,800.23,0.7,0.56,5.02,0,73065.6,99529.62,155.9,-225360.64,0,2,False,2,6,
194.76,0,796.85,0.7,0.56,5.02,0,73275.16,99800.11,156.71,-223447.24,0,2,False,2,6,
195.4,0,793.47,0.7,0.56,5.02,0,73484.1,100073.2,157.53,-221525.95,0,2,False,2,6,
196,0,790.09,0.7,0.56,5.02,0,73692.4,100348.94,158.38,-219596.75,0,2,False,2,6,
196.64,0,786.72,0.7,0.56,5.02,0,73900.08,100627.42,159.24,-217659.65,0,2,False,2,6,
197.26,0,783.35,0.7,0.56,5.02,0,74107.15,100908.7,160.12,-215714.63,0,2,False,2,6,
197.88,0,779.97,0.7,0.56,5.02,0,74313.61,101192.86,161.02,-213761.69,0,2,False,2,6,
198.48,0,776.61,0.7,0.56,5.02,0,74519.48,101479.98,161.94,-211800.84,0,2,False,2,6,
199.1,0,773.24,0.7,0.56,5.02,0,74724.75,101770.13,162.89,-209832.06,0,2,False,2,6,
199.74,0,769.88,0.7,0.56,5.02,0,74929.45,102063.4,163.85,-207855.36,0,2,False,2,6,
200.24,0,767.16,0.7,0.56,5.02,0,75094.1,102302.24,164.64,-206255.48,0,2,False,2,6,
200.86,0,763.8,0.7,0.55,5.02,0,75297.76,102601.36,165.64,-204264.49,0,2,False,2,6,
201.46,0,760.45,0.7,0.55,5.02,0,75500.86,102903.85,166.67,-202265.6,0,2,False,2,6,
202.1,0,757.09,0.7,0.55,5.02,0,75703.4,103209.78,167.72,-200258.82,0,2,False,2,6,
202.72,0,753.73,0.7,0.55,5.02,0,75905.49,103519.42,168.79,-198243.15,0,2,False,2,6,
203.44,0,749.62,0.7,0.55,5.02,0,76146.06,103893.96,170.1,-195825.53,0,2,False,2,6,
204.2,0,745.51,0.7,0.55,5.03,0,76392.1,104284.03,171.48,-193333.3,0,2,False,2,6,
204.96,0,741.41,0.7,0.55,5.03,0,76637.35,104679.99,172.9,-190829.33,0,2,False,2,6,
205.72,0,737.31,0.7,0.55,5.03,0,76881.83,105082.01,174.37,-188313.64,0,2,False,2,6,
206.44,0,733.21,0.7,0.55,5.03,0,77125.55,105490.3,175.87,-185786.27,0,2,False,2,6,
207.24,0,729.12,0.7,0.55,5.03,0,77368.53,105905.09,177.41,-183247.28,0,2,False,2,6,
208,0,725.02,0.7,0.55,5.03,0,77610.77,106326.6,179,-180696.73,0,2,False,2,6,
208.76,0,720.93,0.7,0.55,5.03,0,77852.3,106755.05,180.63,-178134.69,0,2,False,2,6,
209.28,0,718.14,0.7,0.54,5.03,0,78017.14,107052.33,181.77,-176375.12,0,2,False,2,6,
210,0,714.05,0.7,0.54,5.04,0,78257.5,107493.08,183.48,-173793.9,0,2,False,2,6,
210.8,0,709.97,0.7,0.54,5.03,0,78497.16,107941.44,185.24,-171201.41,0,2,False,2,6,
211.56,0,705.89,0.7,0.54,5.03,0,78736.14,108397.71,187.05,-168597.75,0,2,False,2,6,
212.32,0,701.82,0.7,0.54,5.03,0,78974.47,108862.17,188.91,-165983.01,0,2,False,2,6,
213.04,0,697.75,0.7,0.54,5.03,0,79212.16,109335.11,190.83,-163357.33,0,2,False,2,6,
213.84,0,693.68,0.7,0.54,5.03,0,79449.21,109816.86,192.79,-160720.84,0,2,False,2,6,
214.6,0,689.61,0.7,0.54,5.03,0,79685.65,110307.74,194.82,-158073.66,0,2,False,2,6,
215.36,0,685.54,0.7,0.54,5.03,0,79921.48,110808.08,196.9,-155415.95,0,2,False,2,6,
216.08,0,681.48,0.7,0.54,5.03,0,80156.72,111318.23,199.04,-152747.89,0,2,False,2,6,
216.88,0,677.42,0.7,0.54,5.04,0,80391.39,111838.56,201.25,-150069.63,0,2,False,2,6,
217.64,0,673.37,0.7,0.53,5.04,0,80625.48,112369.46,203.52,-147381.38,0,2,False,2,6,
218.4,0,669.32,0.7,0.53,5.04,0,80859.03,112911.32,205.86,-144683.35,0,2,False,2,6,
219.12,0,665.26,0.7,0.53,5.04,0,81092.04,113464.57,208.26,-141975.74,0,2,False,2,6,
219.88,0,661.22,0.7,0.53,5.04,0,81324.52,114029.64,210.74,-139258.79,0,2,False,2,6,
220.68,0,657.17,0.7,0.53,5.04,0,81556.5,114606.98,213.29,-136532.77,0,2,False,2,6,
221.2,0,654.41,0.7,0.53,5.04,0,81714.95,115009.35,215.07,-134662.48,0,2,False,2,6,
221.96,0,650.37,0.7,0.53,5.04,0,81946.1,115608.47,217.75,-131921.8,0,2,False,2,6,
222.72,0,646.33,0.7,0.53,5.04,0,82176.76,116221.18,220.51,-129172.8,0,2,False,2,6,
223.48,0,642.29,0.7,0.53,5.04,0,82406.96,116848.02,223.35,-126415.81,0,2,False,2,6,
224,0,639.54,0.7,0.53,5.04,0,82564.2,117285.33,225.34,-124525,0,2,False,2,6,
224.72,0,635.51,0.7,0.53,5.04,0,82793.65,117937.26,228.32,-121755.36,0,2,False,2,6,
225.52,0,631.48,0.7,0.53,5.04,0,83022.68,118604.87,231.4,-118978.71,0,2,False,2,6,
226.28,0,627.45,0.7,0.53,5.04,0,83251.28,119288.8,234.56,-116195.44,0,2,False,2,6,
227.04,0,623.43,0.7,0.52,5.04,0,83479.49,119989.7,237.83,-113406.01,0,2,False,2,6,
227.76,0,619.41,0.7,0.52,5.04,0,83707.31,120708.26,241.19,-110610.86,0,2,False,2,6,
228.56,0,615.4,0.7,0.52,5.04,0,83934.75,121445.2,244.65,-107810.48,0,2,False,2,6,
229.32,0,611.38,0.7,0.52,5.04,0,84161.83,122201.25,248.22,-105005.39,0,2,False,2,6,
230.08,0,607.37,0.7,0.52,5.04,0,84388.57,122977.2,251.9,-102196.13,0,2,False,2,6,
230.8,0,603.36,0.7,0.52,5.04,0,84614.97,123773.86,255.68,-99383.27,0,2,False,2,6,
231.6,0,599.36,0.7,0.52,5.04,0,84841.04,124592.08,259.59,-96567.43,0,2,False,2,6,
232.36,0,595.35,0.7,0.52,5.04,0,85066.81,125432.75,263.61,-93749.24,0,2,False,2,6,
233.12,0,591.35,0.7,0.52,5.04,0,85292.28,126296.78,267.76,-90929.37,0,2,False,2,6,
233.88,0,587.35,0.7,0.52,5.04,0,85517.47,127185.14,272.03,-88108.55,0,2,False,2,6,
234.64,0,583.36,0.7,0.52,5.04,0,85742.41,128098.86,276.43,-85287.52,0,2,False,2,6,
235.4,0,579.37,0.7,0.52,5.04,0,85967.07,129038.91,280.97,-82467.05,0,2,False,2,6,
236.12,0,575.38,0.7,0.51,5.04,0,86191.49,130006.42,285.64,-79647.98,0,2,False,2,6,
236.92,0,571.39,0.7,0.51,5.04,0,86415.68,131002.51,290.46,-76831.17,0,2,False,2,6,
237.68,0,567.4,0.7,0.51,5.04,0,86639.66,132028.35,295.42,-74017.52,0,2,False,2,6,
238.44,0,563.42,0.7,0.51,5.04,0,86863.43,133085.14,300.53,-71207.97,0,2,False,2,6,
239.16,0,559.44,0.7,0.51,5.04,0,87087.01,134174.16,305.79,-68403.51,0,2,False,2,6,
239.96,0,555.46,0.7,0.51,5.04,0,87310.41,135296.69,311.21,-65605.16,0,2,False,2,6,
240.6,0,552.12,0.7,0.51,5.04,0,87498.42,136268.98,315.89,-63253.96,0,2,False,2,6,
241.36,0,548.14,0.7,0.51,5.04,0,87721.53,137456.98,321.61,-60469.82,0,2,False,2,6,
242.12,0,544.17,0.7,0.51,5.04,0,87944.5,138682.31,327.49,-57694.82,0,2,False,2,6,
242.88,0,540.21,0.7,0.51,5.04,0,88167.34,139946.55,333.54,-54930.23,0,2,False,2,6,
243.6,0,536.24,0.7,0.51,5.04,0,88390.08,141251.24,339.76,-52177.28,0,2,False,2,6,
244.4,0,532.28,0.7,0.51,5.04,0,88612.71,142597.93,346.16,-49437.23,0,2,False,2,6,
245.16,0,528.32,0.7,0.51,5.04,0,88835.25,143988.2,352.74,-46711.37,0,2,False,2,6,
245.92,0,524.36,0.7,0.5,5.04,0,89057.72,145423.68,359.49,-44001,0,2,False,2,6,
246.64,0,520.41,0.7,0.5,5.04,0,89280.13,146906.03,366.43,-41307.48,0,2,False,2,6,
247.32,0,517.24,0.57,0.41,5.04,0,89473.64,148163.57,372.25,-39102.13,0,2,False,2,6,
247.91,0,515.27,0.38,0.28,5.03,0,89641.12,148963.1,375.79,-37727.61,0,2,False,2,6,
248.55,0,513.95,0.2,0.14,5.02,0,89822.39,149500,377.91,-36823.5,0,2,False,2,6,
249.17,0,513.38,0.1,0.07,5.02,0,90003.53,149735.39,378.49,-36429.67,0,2,False,2,6,
249.79,0,512.92,0.1,0.07,5.02,0,90184.49,149920.39,378.81,-36120.56,0,2,False,2,6,
250.31,0,512.74,0,0,5.1,0,90341.98,149997.99,378.67,-35990.94,159.45,2,False,4,6,
250.93,0,512.74,0,0,6.31,0,90516.87,149997.95,378.07,-35990.94,159.45,2,False,4,6,
251.51,0,512.74,0,0,7.25,0,90691.57,149997.9,377.47,-35990.94,159.45,2,False,4,6,
252.13,0,512.74,0,0,7.55,0,90866.03,149997.86,376.87,-35990.93,159.45,2,False,4,6,
252.73,0,512.74,0,0,7.63,0,91040.3,149997.82,376.27,-35990.93,159.45,2,False,4,6,
253.33,0,512.74,0,0,7.68,0,91214.39,149997.78,375.67,-35990.93,159.45,2,False,4,6,
253.93,0,512.74,0,0,7.71,0,91388.29,149997.73,375.07,-35990.92,159.45,2,False,4,6,
